size,merge_time,count_time,comb_time,shell_time,heap_time,binary_insertion_time
171,0.9360313415527344,1.194000244140625,0.8552074432373047,0.5819797515869141,1.251935958862305,0.6661415100097656
193,1.074075698852539,0.9598731994628906,1.0559558868408203,0.6680488586425781,1.448869705200195,0.8063316345214844
195,1.1050701141357422,1.5118122100830078,0.9009838104248048,0.7078647613525391,1.4882087707519531,0.8149147033691406
196,1.4352798461914062,1.5039443969726562,0.9601116180419922,0.6639957427978516,1.4951229095458984,0.8242130279541016
197,1.116037368774414,1.3780593872070312,0.9639263153076172,0.6611347198486328,1.487016677856445,0.8137226104736328
206,1.1641979217529297,1.474142074584961,0.9620189666748048,0.7159709930419922,1.5780925750732422,0.8740425109863281
207,1.1861324310302734,1.4638900756835938,1.029253005981445,0.7297992706298828,1.575946807861328,0.9360313415527344
208,1.207113265991211,1.474142074584961,1.0209083557128906,0.7379055023193359,1.5690326690673828,0.8940696716308594
214,1.2233257293701172,1.0759830474853516,1.1758804321289062,0.7481575012207031,1.6529560089111328,0.911235809326172
220,1.267194747924805,1.387834548950195,1.081228256225586,0.7939338684082031,1.7058849334716797,0.9541511535644532
226,1.3439655303955078,1.5041828155517578,1.306772232055664,0.9639263153076172,2.0017623901367188,1.1219978332519531
241,1.4061927795410156,1.4431476593017578,1.1928081512451172,0.9081363677978516,2.0020008087158203,1.1057853698730469
246,1.4472007751464844,0.3509521484375,1.270771026611328,0.8668899536132812,1.9562244415283203,1.1239051818847656
251,1.56402587890625,1.3051033020019531,1.3890266418457031,0.9479522705078124,2.0339488983154297,1.157999038696289
254,1.5070438385009766,1.3229846954345703,1.3289451599121094,0.942230224609375,2.019882202148437,1.1661052703857422
265,1.6820430755615234,1.1031627655029297,1.5039443969726562,1.0318756103515625,2.177953720092773,1.3148784637451172
271,1.6040802001953125,1.0068416595458984,1.4219284057617188,1.029253005981445,2.1839141845703125,1.283884048461914
276,1.6951560974121094,0.5419254302978516,1.5201568603515625,1.087188720703125,2.244710922241211,1.318216323852539
279,1.6951560974121094,1.5270709991455078,1.486063003540039,1.0390281677246094,2.264022827148437,1.3339519500732422
296,2.090930938720703,0.8268356323242188,1.8520355224609373,1.2121200561523438,2.5212764739990234,1.4679431915283203
297,1.80816650390625,1.2638568878173828,1.7659664154052734,1.1210441589355469,2.4349689483642583,1.4879703521728516
300,1.847982406616211,1.1773109436035156,1.6849040985107422,1.161813735961914,2.4859905242919917,1.4967918395996094
307,1.9059181213378904,1.4390945434570312,1.5881061553955078,1.1377334594726562,3.5300254821777344,2.6371479034423833
309,1.9228458404541016,1.480817794799805,1.611948013305664,1.238107681274414,2.5980472564697266,1.5788078308105469
326,2.0399093627929688,1.2950897216796875,1.886129379272461,1.323699951171875,2.760171890258789,1.6779899597167969
327,2.325057983398437,1.3020038604736328,2.1059513092041016,1.3110637664794922,2.7859210968017583,1.7023086547851562
331,2.092123031616211,0.993967056274414,1.862764358520508,1.325845718383789,2.7811527252197266,1.7409324645996094
338,2.1488666534423833,1.1157989501953125,2.0771026611328125,1.3532638549804688,2.859115600585937,1.7802715301513672
340,2.336978912353516,1.526594161987305,3.13711166381836,1.5721321105957031,3.3290386199951167,2.03704833984375
346,2.2122859954833984,0.9489059448242188,2.2559165954589844,1.371145248413086,2.9628276824951167,1.8661022186279297
349,2.2461414337158203,1.5900135040283203,1.9619464874267576,1.396894454956055,2.9642581939697266,1.8870830535888672
354,2.266168594360352,0.7369518280029297,2.1069049835205083,1.4750957489013672,3.0357837677001958,1.9259452819824217
358,2.3059844970703125,1.4829635620117188,2.1131038665771484,1.4269351959228516,3.0682086944580083,1.9557476043701167
360,2.326011657714844,1.6241073608398438,2.202987670898437,1.461029052734375,3.1232833862304688,1.929283142089844
366,2.4120807647705083,1.3797283172607422,2.141952514648437,1.4729499816894531,3.1621456146240234,2.053976058959961
387,2.526998519897461,0.7281303405761719,2.193927764892578,1.5931129455566406,3.3781528472900386,2.188682556152344
388,2.530097961425781,1.1332035064697266,2.224206924438477,1.631975173950195,3.422260284423828,2.2737979888916016
396,2.572059631347656,0.6539821624755859,2.676963806152344,1.6260147094726562,3.4420490264892583,2.2170543670654297
398,2.6068687438964844,1.1920928955078125,2.335071563720703,1.680135726928711,3.5049915313720703,2.300024032592773
411,2.9768943786621094,2.9766559600830083,2.94184684753418,1.992225646972656,4.0283203125,2.5699138641357417
413,2.7530193328857417,0.8170604705810547,2.4311542510986333,1.753091812133789,3.66520881652832,2.4211406707763667
417,2.789020538330078,1.2488365173339844,2.7320384979248047,1.77001953125,3.6900043487548833,2.5022029876708984
424,2.8331279754638667,1.461029052734375,2.6118755340576167,1.8587112426757808,3.76129150390625,2.521038055419922
427,2.8479099273681636,1.408100128173828,2.768993377685547,1.8019676208496092,3.7682056427001953,2.583026885986328
454,3.12495231628418,1.474142074584961,2.7260780334472656,1.9898414611816408,4.086017608642578,2.916812896728516
456,3.1030178070068364,1.4798641204833984,2.736806869506836,1.9676685333251955,4.1141510009765625,2.8359889984130864
458,3.1038522720336914,1.129150390625,2.927660942077637,2.0145177841186523,4.111528396606445,2.860546112060547
459,3.1030178070068364,1.2128353118896484,2.9671192169189453,1.9772052764892576,4.155158996582031,2.8967857360839844
466,3.151893615722656,1.5621185302734375,2.856731414794922,2.008199691772461,4.206895828247069,2.9649734497070312
476,3.2207965850830083,1.2619495391845703,3.0307769775390625,2.1359920501708984,4.323244094848634,3.0820369720458984
487,3.543853759765625,1.4750957489013672,3.441810607910156,2.1250247955322266,4.462957382202148,3.1900405883789062
488,3.334999084472656,0.6642341613769531,3.0078887939453125,2.153873443603516,4.415273666381836,3.170967102050781
490,3.3822059631347656,1.2412071228027344,3.4890174865722656,2.1529197692871094,4.478931427001953,3.2541751861572266
505,3.4890174865722656,1.6520023345947266,3.2091140747070312,2.2950172424316406,4.601240158081055,3.399848937988281
511,4.021883010864259,1.5718936920166016,3.4391880035400386,2.301931381225586,4.701852798461914,3.386974334716797
519,3.617763519287109,0.9698867797851562,3.357410430908203,2.3486614227294917,4.765033721923828,3.4930706024169917
523,3.65900993347168,1.529216766357422,3.26395034790039,2.3348331451416016,4.863262176513672,3.6461353302001953
530,3.72004508972168,1.5339851379394531,3.341197967529297,2.398014068603516,4.868745803833008,3.613948822021485
536,3.7667751312255864,1.675128936767578,3.4322738647460938,2.4750232696533203,4.939794540405273,3.6971569061279297
550,3.90768051147461,1.7180442810058594,3.499984741210937,2.460002899169922,7.203102111816406,4.558801651000977
567,4.024028778076172,0.9648799896240234,3.612995147705078,2.5892257690429688,5.350828170776367,4.0230751037597665
570,5.7969093322753915,1.767873764038086,4.1887760162353525,2.99978256225586,5.5222511291503915,4.112958908081056
596,4.2629241943359375,1.3570785522460938,3.965854644775391,3.1938552856445312,6.009817123413086,5.0759315490722665
598,4.301071166992188,1.5740394592285156,3.7529468536376953,2.7570724487304688,5.6781768798828125,4.3392181396484375
605,4.974126815795898,1.878976821899414,4.085063934326172,2.804040908813477,5.846977233886719,4.665851593017578
612,4.423141479492188,0.9601116180419922,4.0547847747802725,2.8839111328125,5.811929702758789,4.67681884765625
614,4.410982131958008,1.1289119720458984,4.109144210815431,2.9008388519287114,5.8531761169433585,4.514694213867188
618,4.446983337402344,1.5170574188232422,3.6821365356445312,2.626895904541016,5.90205192565918,4.256010055541991
619,4.493951797485352,1.3952255249023438,4.398107528686523,2.8548240661621094,5.893230438232423,4.6448707580566415
623,6.098747253417969,1.3060569763183594,4.0831565856933585,2.6040077209472656,6.9670677185058585,4.878759384155273
628,5.357027053833008,1.0457038879394531,4.3070316314697275,2.8982162475585938,6.022930145263673,4.848003387451172
636,4.6601295471191415,1.1708736419677734,4.483938217163086,3.0109882354736333,6.086111068725586,5.0148963928222665
638,4.6539306640625,1.580953598022461,4.606008529663086,2.9981136322021484,6.118059158325195,5.006074905395508
647,4.6629905700683585,0.9658336639404296,4.3272972106933585,3.1180381774902344,6.2012672424316415,5.1016807556152335
652,4.750967025756836,0.9748935699462892,4.3849945068359375,2.8531551361083984,6.2558650970458975,4.7469139099121085
655,5.368947982788086,2.4712085723876958,5.404949188232422,3.277063369750977,7.6279640197753915,6.3169002532958975
657,5.221843719482422,1.5850067138671875,5.493879318237305,3.099918365478516,6.390094757080077,5.865812301635742
659,4.901885986328125,1.9021034240722656,4.604101181030273,3.0968189239501958,6.354093551635742,5.2580833435058585
660,4.8117637634277335,1.1491775512695312,4.588842391967773,3.090381622314453,6.355762481689452,5.321979522705078
664,5.884528160095215,1.551985740661621,4.945993423461914,3.1489133834838867,6.450414657592773,5.292534828186035
668,4.882335662841797,1.258134841918945,4.682302474975586,3.197193145751953,6.495952606201173,5.56182861328125
673,5.006710688273112,1.7615954081217449,4.657506942749023,3.2645861307779946,6.506522496541341,5.4556528727213545
675,5.9850215911865225,1.4867782592773438,4.644155502319336,3.170013427734375,6.5627098083496085,5.562067031860352
680,4.979848861694336,1.4519691467285156,4.746198654174805,3.2911300659179688,6.577014923095702,5.4039955139160165
686,5.049943923950195,1.2500286102294922,4.500150680541992,3.246068954467773,6.631851196289063,5.910158157348633
693,5.11479377746582,1.4560222625732422,4.611015319824219,3.2818317413330083,6.835222244262695,6.1681270599365225
703,5.7320594787597665,1.8968582153320312,5.2208900451660165,3.3938884735107417,6.839752197265625,5.959033966064452
704,5.333900451660156,1.2018680572509766,4.904031753540039,3.4003257751464844,6.869077682495117,5.9638023376464835
705,5.183935165405273,1.124858856201172,4.6749114990234375,3.5598278045654297,9.248018264770508,6.3669681549072275
709,5.282163619995117,1.4998912811279297,5.002975463867188,3.4658908843994136,6.895065307617188,6.484270095825195
723,5.367040634155273,1.050710678100586,5.018949508666992,3.5190582275390625,7.095813751220702,6.010055541992188
724,5.424737930297852,1.598834991455078,5.375862121582031,4.0879249572753915,7.86900520324707,6.1380863189697275
725,5.573034286499023,1.8661022186279297,5.2547454833984375,3.4818649291992188,7.121086120605469,6.052970886230469
729,5.41377067565918,1.0437965393066406,5.825042724609375,3.5178661346435547,7.210969924926758,6.65593147277832
735,5.429983139038086,1.0962486267089844,5.348920822143555,3.8058757781982417,7.236003875732423,7.194995880126952
736,5.746841430664063,1.5730857849121094,5.318880081176758,3.602981567382813,7.217884063720702,6.259918212890625
745,5.547046661376953,1.1620521545410156,5.4450035095214835,3.654003143310547,7.356882095336914,6.3958168029785165
755,5.72514533996582,1.2309551239013672,5.0368309020996085,3.5798549652099614,7.458209991455077,6.6680908203125
786,6.393551826477051,1.496434211730957,5.527496337890625,3.9489269256591806,7.805943489074707,7.662415504455567
796,6.047248840332031,1.2941360473632812,6.623983383178711,3.9427280426025386,7.937192916870117,7.4269771575927725
797,5.9981346130371085,1.3556480407714844,5.825996398925781,4.0488243103027335,7.9500675201416025,7.11822509765625
799,6.11114501953125,1.097917556762695,5.8400630950927725,3.8709640502929688,7.927656173706055,7.670164108276367
804,6.062030792236327,1.181840896606445,5.641937255859375,3.8959980010986333,8.630037307739258,7.75909423828125
805,6.023883819580077,1.878023147583008,6.150960922241211,4.055976867675781,7.965087890625,7.768869400024414
807,6.07609748840332,1.780986785888672,5.780935287475586,4.0497779846191415,10.648012161254883,8.075952529907228
812,6.15382194519043,0.9007453918457032,8.203983306884767,4.488945007324219,8.298873901367188,7.598876953125
813,6.1190128326416025,1.4498233795166016,5.714893341064452,4.089832305908203,8.234977722167969,7.581949234008789
815,6.132125854492188,1.8219947814941408,6.008148193359375,4.116058349609375,8.149862289428711,7.4079036712646475
816,6.191730499267577,0.8199214935302734,4.9300193786621085,3.332138061523437,8.153676986694336,6.902933120727539
825,6.2372684478759775,1.7812252044677734,5.7752132415771475,4.121065139770509,8.962869644165039,7.5211524963378915
831,6.5212249755859375,1.155853271484375,6.676912307739258,4.170179367065431,8.298873901367188,7.834911346435548
834,6.328344345092773,1.6918182373046875,6.01506233215332,4.650036493937175,8.951346079508463,7.8996022542317705
837,6.389141082763673,1.5621185302734375,6.281137466430664,4.1289329528808585,8.409738540649414,8.114099502563478
853,6.4988136291503915,1.8761157989501955,6.482839584350586,4.360914230346681,8.583307266235353,8.505105972290039
858,6.671905517578125,1.775979995727539,6.2808990478515625,6.657123565673827,9.470224380493164,8.456230163574219
859,6.609916687011719,0.995635986328125,6.056070327758789,4.233837127685547,8.633852005004883,9.155035018920898
871,6.699085235595702,1.886129379272461,6.5627098083496085,4.376173019409181,8.896112442016602,8.563995361328125
874,6.714820861816406,0.9801387786865234,6.753921508789063,4.4460296630859375,8.900165557861328,8.576154708862305
887,6.781816482543945,1.924753189086914,6.445884704589844,4.532814025878906,8.968830108642578,8.883953094482422
890,6.855010986328125,1.231670379638672,8.402824401855469,5.1550865173339835,9.33980941772461,9.592771530151367
895,7.178068161010742,0.9348392486572266,6.142139434814452,4.391193389892578,9.123802185058594,9.20414924621582
896,7.4019432067871085,1.8339157104492188,8.675098419189451,5.7070255279541025,9.348154067993164,9.461164474487305
897,8.048772811889647,0.9679794311523438,6.2329769134521475,4.6563148498535165,9.238004684448242,8.839130401611328
904,6.946086883544923,1.8498897552490237,6.3719749450683585,4.7469139099121085,9.23299789428711,9.493112564086914
910,6.9909095764160165,1.3723373413085938,6.65283203125,4.6029090881347665,9.303092956542967,9.644031524658203
911,7.0497989654541025,1.326799392700195,6.1702728271484375,4.468917846679688,9.276151657104492,9.293079376220703
919,7.1032047271728525,2.0151138305664062,6.993293762207031,4.6668052673339835,11.834144592285154,10.301351547241213
920,7.117033004760742,1.6489028930664062,6.7152976989746085,4.653692245483398,9.418010711669922,9.543895721435547
935,7.268905639648437,1.6782283782958984,6.810188293457031,4.876136779785156,9.56583023071289,9.599924087524414
939,7.287025451660156,1.6429424285888672,6.852149963378906,4.8732757568359375,9.781122207641602,9.821891784667967
945,7.34710693359375,1.9130706787109373,6.879806518554688,4.842996597290039,9.644031524658203,10.17904281616211
946,7.376909255981445,1.1708736419677734,7.786989212036133,4.66609001159668,9.638786315917967,9.719133377075195
968,8.082866668701174,2.047061920166016,7.3947906494140625,5.549907684326172,10.957002639770508,10.966062545776367
969,7.651090621948242,1.7552375793457031,6.84809684753418,5.107879638671875,9.902715682983398,10.496139526367188
971,7.550954818725586,2.0902156829833984,7.3778629302978525,4.951238632202148,10.065078735351562,10.583877563476562
979,7.6901912689208975,1.4977455139160156,6.8488121032714835,5.126953125,10.042190551757812,11.037826538085938
991,7.7250003814697275,1.6241073608398438,7.282257080078125,5.186080932617188,10.287761688232422,10.640859603881836
1009,7.9789161682128915,1.7731189727783203,7.606983184814452,5.301952362060547,10.487794876098633,12.112140655517578
1020,8.635997772216799,0.9298324584960938,7.3740482330322275,5.264997482299805,10.565996170043944,11.111021041870117
1022,8.563995361328125,0.9300708770751952,8.059978485107424,5.418062210083008,10.688066482543944,11.33584976196289
1025,8.09025764465332,1.230001449584961,7.603168487548827,5.240917205810547,10.599136352539062,11.778116226196287
1026,8.056163787841799,1.615762710571289,7.5621604919433585,5.360126495361328,10.688066482543944,11.46697998046875
1034,8.147001266479492,1.9252300262451167,7.8721046447753915,6.026029586791992,11.85894012451172,11.941194534301758
1036,8.163928985595701,1.2958049774169922,7.8618526458740225,5.331993103027344,10.8489990234375,12.240171432495115
1038,8.211374282836914,1.806020736694336,8.133888244628906,5.491018295288086,10.738372802734377,15.636920928955078
1040,8.282184600830076,1.344919204711914,8.320808410644531,5.54203987121582,10.901927947998047,11.668920516967773
1041,8.199930191040039,2.0649433135986333,8.065223693847656,5.48100471496582,12.915849685668945,13.28897476196289
1043,8.263111114501951,1.3630390167236328,7.687807083129883,5.45191764831543,10.800838470458984,11.590957641601562
1045,8.348941802978517,1.5671253204345703,7.723093032836914,5.376100540161133,10.90693473815918,12.382030487060547
1048,8.352994918823242,1.040935516357422,7.86900520324707,5.604028701782227,10.876893997192383,12.425899505615234
1056,8.417844772338867,1.5330314636230469,7.6003074645996085,5.3420066833496085,10.96487045288086,12.52293586730957
1068,8.495092391967772,1.383066177368164,8.870840072631836,5.705833435058594,11.077165603637695,13.264894485473633
1071,8.502006530761719,1.6188621520996094,8.661031723022461,5.768775939941406,11.192083358764648,13.016700744628904
1074,8.529901504516603,2.171039581298828,8.769750595092772,6.806135177612305,13.493061065673828,13.045072555541992
1093,8.742809295654299,1.9240379333496092,8.366823196411133,5.7888031005859375,11.445045471191404,12.868165969848633
1098,8.716106414794924,1.948833465576172,8.553028106689451,5.950927734375,11.494874954223633,13.08894157409668
1101,8.804082870483398,1.7747879028320312,8.177757263183594,7.397174835205077,13.108968734741213,14.769792556762695
1102,8.819103240966797,1.3110637664794922,8.695125579833983,5.869150161743164,11.608123779296875,14.105081558227539
1103,8.749961853027344,1.8172264099121092,8.781909942626951,5.921125411987305,11.542081832885742,14.631032943725586
1107,11.483192443847654,2.21109390258789,8.916854858398438,5.9587955474853525,11.595964431762695,13.859272003173828
1117,8.952140808105469,1.336812973022461,8.320093154907228,5.6209564208984375,11.79814338684082,13.35000991821289
1119,11.753082275390625,2.51007080078125,9.145736694335938,6.094217300415039,11.787891387939453,14.58883285522461
1124,8.992195129394531,0.6978511810302734,8.121252059936522,5.6777000427246085,11.836051940917967,14.037370681762695
1139,9.082794189453123,1.7359256744384766,9.134054183959961,6.1860084533691415,12.084007263183596,14.973878860473633
1142,9.12785530090332,1.496076583862305,8.476972579956055,6.055831909179688,12.063026428222654,14.301061630249025
1143,9.629249572753906,1.2440681457519531,8.309841156005861,6.109952926635742,12.083053588867188,14.28508758544922
1146,9.231090545654297,1.991987228393555,8.482217788696289,6.247997283935548,12.192964553833008,15.084028244018555
1154,9.212970733642578,1.9831657409667969,8.516788482666017,6.203174591064452,12.523889541625975,16.266822814941403
1157,9.321928024291992,1.9409656524658203,8.72492790222168,6.129026412963867,12.144804000854492,15.819072723388672
1170,9.413957595825195,0.8749961853027344,8.755922317504883,6.151914596557617,12.424945831298828,14.710187911987305
1176,9.447336196899414,1.4100074768066406,8.723974227905272,6.1800479888916025,12.513875961303713,15.63405990600586
1178,9.536027908325195,1.597881317138672,8.6669921875,6.439208984375,12.46190071105957,15.510082244873047
1186,9.608983993530273,1.7778873443603516,8.805990219116211,6.4749717712402335,12.592792510986328,15.958070755004885
1191,9.686946868896484,1.3861656188964844,10.004043579101562,6.3648223876953125,12.652873992919922,15.702962875366213
1192,9.595870971679688,1.825094223022461,9.687185287475586,6.4699649810791025,12.696981430053713,15.916109085083008
1198,9.816646575927734,1.9764900207519533,9.366631507873535,6.514549255371094,14.441967010498047,15.369057655334473
1199,9.70602035522461,1.2619495391845703,9.179115295410156,6.435871124267577,12.76707649230957,15.545129776000975
1204,11.372804641723633,2.13313102722168,9.863853454589844,6.485939025878906,12.785911560058596,15.429973602294922
1206,9.71531867980957,2.0759105682373047,8.358955383300781,6.039142608642577,12.791633605957033,14.899015426635742
1216,9.849786758422852,1.396894454956055,8.849859237670898,6.356954574584961,13.515949249267578,16.505002975463867
1219,12.230157852172852,2.463817596435547,10.46299934387207,6.426095962524414,13.01288604736328,16.335010528564453
1228,10.06007194519043,1.641988754272461,10.439157485961914,6.757736206054688,13.122081756591795,16.99995994567871
1229,9.984850883483887,1.6045570373535156,9.698987007141113,6.675958633422852,13.177871704101562,16.437053680419922
1230,9.54580307006836,1.129865646362305,7.1141719818115225,3.4968852996826167,6.9909095764160165,12.932777404785154
1236,10.087013244628906,1.8382072448730469,10.52403450012207,6.943225860595702,13.273954391479492,17.370939254760742
1240,10.075807571411133,1.3141632080078125,8.246898651123049,5.494832992553711,13.17596435546875,16.726016998291016
1247,10.221004486083984,1.5468597412109375,9.835004806518556,6.865978240966798,13.351202011108398,17.406940460205078
1252,11.366844177246096,2.214908599853516,9.613990783691406,6.933927536010742,13.444900512695312,17.101049423217773
1254,10.770082473754883,2.055644989013672,10.81550121307373,6.866455078125,13.530731201171875,17.148494720458984
1257,10.223865509033203,2.0339488983154297,9.654998779296877,6.943941116333008,13.442039489746096,17.60101318359375
1262,11.7034912109375,1.7881393432617188,10.687470436096191,7.054567337036133,13.574481010437012,17.71700382232666
1268,10.289907455444336,1.3701915740966797,10.637998580932617,7.025957107543945,13.698816299438475,17.30513572692871
1269,10.289907455444336,1.7349720001220703,9.837865829467773,7.120847702026367,13.835906982421875,17.130851745605472
1271,10.35785675048828,2.020120620727539,10.178089141845703,7.013082504272461,13.701915740966795,18.011808395385742
1273,10.35308837890625,1.6269683837890625,9.757280349731444,6.818056106567383,13.665914535522461,18.20921897888184
1283,10.477066040039062,2.1109580993652344,9.59014892578125,7.143259048461914,13.792991638183596,17.85135269165039
1287,10.965108871459961,2.208948135375977,9.907960891723633,7.26008415222168,13.907909393310547,17.897844314575195
1295,10.577917098999023,1.816987991333008,10.350942611694336,7.177114486694336,13.89622688293457,18.416881561279297
1297,10.619878768920898,1.344919204711914,11.655092239379885,9.071826934814453,14.94121551513672,17.94910430908203
1306,10.6658935546875,1.1568069458007812,9.953022003173828,7.03740119934082,14.09602165222168,18.265247344970703
1317,12.271881103515625,2.238988876342773,13.692855834960938,9.286880493164062,18.532752990722656,22.56679534912109
1322,10.889053344726562,1.8661022186279297,10.113000869750977,7.302284240722656,14.288187026977539,18.939971923828125
1326,10.886907577514648,1.6329288482666016,10.416984558105467,7.519960403442383,14.425992965698242,22.097110748291016
1332,11.002063751220703,1.647233963012695,9.881973266601562,7.551908493041992,16.392946243286133,20.826101303100586
1334,10.921955108642578,1.776933670043945,10.21099090576172,7.241964340209961,14.464616775512695,19.243955612182614
1342,11.024951934814453,1.900196075439453,11.660099029541016,9.807109832763672,15.48314094543457,20.339012145996094
1343,11.117935180664062,2.1617412567138667,11.004209518432617,7.554769515991211,14.654874801635742,19.817829132080078
1368,11.253118515014648,2.107858657836914,11.378049850463867,7.761716842651367,15.027999877929688,20.56288719177246
1369,11.248111724853516,1.8208026885986328,10.708093643188477,7.325887680053711,15.05732536315918,21.50416374206543
1382,11.343002319335938,1.7538070678710938,11.420249938964846,7.606983184814452,15.024900436401367,20.627975463867188
1388,11.45792007446289,1.9969940185546875,12.20989227294922,8.500099182128906,17.9290771484375,22.11308479309082
1392,11.617183685302734,2.2189617156982417,12.244939804077148,7.667064666748048,15.207052230834961,24.11699295043945
1398,11.56306266784668,1.915931701660156,11.269807815551758,7.996082305908202,15.331029891967773,20.991086959838867
1403,12.36414909362793,2.3543834686279297,12.542963027954102,7.8241825103759775,18.558263778686523,22.24302291870117
1407,11.706113815307615,1.833200454711914,11.164188385009766,7.788658142089844,15.383005142211914,21.78883552551269
1409,11.66057586669922,1.67083740234375,10.828971862792967,7.7702999114990225,15.422821044921875,21.62909507751465
1438,11.868953704833984,0.9126663208007812,10.114908218383787,6.684303283691406,18.132925033569336,20.830869674682614
1445,12.011051177978516,2.3648738861083984,15.984058380126953,8.249998092651367,15.894174575805664,23.802757263183594
1446,12.099027633666992,1.990318298339844,11.564016342163086,8.121252059936522,16.154766082763672,23.380041122436523
1448,12.14313507080078,2.1259784698486333,13.427972793579102,8.301973342895508,15.939950942993164,23.312091827392575
1463,12.055158615112305,2.277851104736328,7.632017135620117,4.273176193237306,8.72492790222168,19.730329513549805
1480,12.376070022583008,1.1899471282958984,12.015104293823242,8.396148681640625,15.96975326538086,25.0699520111084
1482,12.336015701293945,2.043008804321289,12.378931045532227,8.420228958129883,17.74001121520996,23.391008377075195
1491,12.477874755859375,1.613140106201172,11.835098266601562,8.458852767944336,16.413211822509766,23.898839950561523
1492,12.46488094329834,1.4079809188842773,12.239456176757812,8.536934852600098,16.447067260742188,23.73647689819336
1496,12.574911117553713,2.250909805297852,11.922836303710938,8.633136749267576,16.685962677001953,24.721384048461914
1498,12.481927871704102,2.1643638610839844,11.883020401000975,8.580923080444336,16.695737838745114,25.791168212890625
1499,12.623071670532227,2.309799194335937,11.487960815429688,8.507966995239258,16.819000244140625,24.65200424194336
1504,12.983083724975586,2.0530223846435547,11.632442474365234,8.49580764770508,16.987919807434082,26.091933250427246
1512,12.632608413696287,1.9550323486328125,11.410951614379885,8.294820785522461,16.767024993896484,24.66607093811035
1514,12.74394989013672,2.31313705444336,11.736154556274414,8.62884521484375,16.76797866821289,25.56610107421875
1519,12.656927108764648,1.46484375,11.688947677612305,8.71586799621582,16.814947128295902,25.259017944335934
1523,12.711286544799805,1.605987548828125,11.430740356445312,8.335113525390625,17.979860305786133,26.036977767944336
1528,16.077756881713867,1.271963119506836,11.668205261230467,8.630037307739258,16.949176788330078,25.05207061767578
1529,12.932062149047852,1.3828277587890625,11.521100997924805,7.787704467773437,17.00139045715332,23.94413948059082
1532,12.852191925048828,2.0511150360107417,11.823892593383787,8.778810501098633,16.962051391601562,24.69897270202637
1539,12.928009033203125,1.246929168701172,11.747121810913086,8.52203369140625,17.08984375,28.50031852722168
1550,13.005971908569336,2.4411678314208984,13.004064559936525,8.804082870483398,17.227888107299805,24.71303939819336
1551,13.10110092163086,1.3108253479003906,11.780977249145508,7.948160171508789,17.42696762084961,26.236772537231445
